ID_Producto,Codigo_Producto,Nombre_Producto,Categoria,Subcategoria,Color,Talla,Peso_Libras,Unidad_Medida,Linea_Producto,Clase_Producto,Estilo,Costo_Estandar,Precio_Lista,Margen_Bruto_$,Margen_Bruto_%,Stock_Actual,Valor_Inventario_Costo,Valor_Inventario_Precio_Lista,Ubicaciones_Disponibles,Estado_Inventario,Tipo_Adquisicion,Dias_Fabricacion,Punto_Reorden,Stock_Seguridad,Total_Ordenes_Historicas,Unidades_Vendidas_Historicas,Precio_Promedio_Vendido,Precio_Minimo_Vendido,Precio_Maximo_Vendido,Ingresos_Totales_Historicos,Descuento_Promedio_Historico_%,Descuento_Maximo_Historico_%,Descuento_Minimo_Sugerido_%,Descuento_Maximo_Sugerido_%,Indice_Rotacion,Dias_Desde_Ultima_Venta,Fecha_Inicio_Venta,Fecha_Fin_Venta,Fecha_Descontinuado,Primera_Venta_Real,Ultima_Venta_Real,Clasificacion_Ventas,Clasificacion_Margen,Precio_Con_Descuento_Minimo,Precio_Con_Descuento_Maximo,Rentabilidad_Unitaria_Min,Rentabilidad_Unitaria_Max,Potencial_Ingresos_Stock_Actual,Score_Prioridad_Venta
517,SA-R127,LL Road Seat Assembly,,,,,,,,L ,,98.77,133.34,34.57,25.92,812,80201.24,108272.08,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,122.97,109.15,24.2,10.38,108272.08,8.87
391,HN-5818,Hex Nut 21,,,,,,,,,,0.0,0.0,0.0,,809,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
382,HN-3410,Hex Nut 22,,,,,,,,,,0.0,0.0,0.0,,808,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
516,SA-M687,HL Mountain Seat Assembly,,,,,,,,,,145.87,196.92,51.05,25.92,807,117717.09,158914.44,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,181.6,161.2,35.73,15.33,158914.44,8.86
515,SA-M237,ML Mountain Seat Assembly,,,,,,,,M ,,108.99,147.14,38.15,25.92,802,87409.98,118006.28,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,135.69,120.45,26.7,11.46,118006.28,8.85
531,SR-2098,Steerer,,,,,,,,,,0.0,0.0,0.0,,801,0.0,0.0,2,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
390,HN-5811,Hex Nut 20,,,,,,,,,,0.0,0.0,0.0,,798,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
388,HN-5162,Hex Nut 11,,,,,,,,,,0.0,0.0,0.0,,798,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
319,CA-7457,HL Crankarm,,,Black,,,,,,,0.0,0.0,0.0,,797,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
401,HU-8998,HL Hub,,,,,,,,,,0.0,0.0,0.0,,797,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
514,SA-M198,LL Mountain Seat Assembly,,,,,,,,L ,,98.77,133.34,34.57,25.92,797,78719.69,106271.98,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,18.14,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,122.97,109.15,24.2,10.38,106271.98,8.84
529,SM-9087,Stem,,,,,,,,,,0.0,0.0,0.0,,796,0.0,0.0,2,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
400,HU-6280,LL Hub,,,,,,,,L ,,0.0,0.0,0.0,,790,0.0,0.0,3,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
381,HN-1428,Hex Nut 9,,,,,,,,,,0.0,0.0,0.0,,789,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
395,HN-8320,Hex Nut 4,,,,,,,,,,0.0,0.0,0.0,,784,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
356,GT-0820,LL Grip Tape,,,,,,,,L ,,0.0,0.0,0.0,,780,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
530,SP-2981,Seat Post,,,,,,,,,,0.0,0.0,0.0,,780,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
412,LI-1000,Internal Lock Washer 3,,,,,,,,,,0.0,0.0,0.0,,776,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
352,FL-2301,Front Derailleur Linkage,,,Silver,,,,,,,0.0,0.0,0.0,,773,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
380,HN-1420,Hex Nut 8,,,,,,,,,,0.0,0.0,0.0,,770,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
511,RM-R600,ML Road Rim,,,,,450.0,,,M ,,0.0,0.0,0.0,,740,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
357,GT-1209,ML Grip Tape,,,,,,,,M ,,0.0,0.0,0.0,,736,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
386,HN-4402,Hex Nut 1,,,,,,,,,,0.0,0.0,0.0,,725,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
510,RM-R436,LL Road Rim,,,,,445.0,,,L ,,0.0,0.0,0.0,,722,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
462,LR-8520,Lower Head Race,,,,,,,,,,0.0,0.0,0.0,,701,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,750,1000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
358,GT-2908,HL Grip Tape,,,,,,,,,,0.0,0.0,0.0,,693,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
534,TO-2301,Top Tube,,,,,,,,,,0.0,0.0,0.0,,657,0.0,0.0,2,Stock_Alto,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
512,RM-R800,HL Road Rim,,,,,400.0,,,,,0.0,0.0,0.0,,615,0.0,0.0,2,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
351,FC-3982,Front Derailleur Cage,,,Silver,,,,,,,0.0,0.0,0.0,,605,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,600,800,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
317,CA-5965,LL Crankarm,,,Black,,,,,L ,,0.0,0.0,0.0,,593,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
523,SD-2342,LL Spindle/Axle,,,,,,,,L ,,0.0,0.0,0.0,,512,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
524,SD-9872,HL Spindle/Axle,,,,,,,,,,0.0,0.0,0.0,,459,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
318,CA-6738,ML Crankarm,,,Black,,,,,M ,,0.0,0.0,0.0,,439,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
679,RC-0291,Rear Derailleur Cage,,,Silver,,,,,,,0.0,0.0,0.0,,421,0.0,0.0,3,Stock_Alto,Comprado_Externo,0,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sobrestockeado,Margen_Bajo,,,,,0.0,
495,PA-632U,Paint - Blue,,,,,,,,,,0.0,0.0,0.0,,109,0.0,0.0,3,Stock_Medio,Comprado_Externo,0,45,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,,,,,0.0,
496,PA-823Y,Paint - Yellow,,,,,,,,,,0.0,0.0,0.0,,99,0.0,0.0,3,Stock_Medio,Comprado_Externo,0,45,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,,,,,0.0,
493,PA-361R,Paint - Red,,,,,,,,,,0.0,0.0,0.0,,93,0.0,0.0,3,Stock_Medio,Comprado_Externo,0,45,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,,,,,0.0,
494,PA-529S,Paint - Silver,,,,,,,,,,0.0,0.0,0.0,,65,0.0,0.0,3,Stock_Medio,Comprado_Externo,0,45,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,,,,,0.0,
492,PA-187B,Paint - Black,,,,,,,,,,0.0,0.0,0.0,,47,0.0,0.0,3,Stock_Bajo,Comprado_Externo,0,45,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,,,,,0.0,
680,FR-R92B-58,"HL Road Frame - Black, 58",Components,Road Frames,Black,58,2.24,Centimeter,R ,H ,U ,1059.31,1431.5,372.19,26.0,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,18.2,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,1319.84,1170.97,260.53,111.66,0.0,7.27
706,FR-R92R-58,"HL Road Frame - Red, 58",Components,Road Frames,Red,58,2.24,Centimeter,R ,H ,U ,1059.31,1431.5,372.19,26.0,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,18.2,0,,2008-04-30,,,,,Sin_Ventas,Margen_Bajo,1319.84,1170.97,260.53,111.66,0.0,7.27
834,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Components,Road Frames,Yellow,42,2.26,Centimeter,R ,M ,W ,360.9428,594.83,233.89,39.32,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,27.52,0,,2012-05-30,,,,,Sin_Ventas,Margen_Medio,524.64,431.13,163.7,70.19,0.0,11.27
840,FR-R92B-52,"HL Road Frame - Black, 52",Components,Road Frames,Black,52,2.2,Centimeter,R ,H ,U ,868.6342,1431.5,562.87,39.32,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,27.52,0,,2012-05-30,,,,,Sin_Ventas,Margen_Medio,1262.58,1037.55,393.95,168.92,0.0,11.27
837,FR-R92B-62,"HL Road Frame - Black, 62",Components,Road Frames,Black,62,2.3,Centimeter,R ,H ,U ,868.6342,1431.5,562.87,39.32,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,27.52,0,,2012-05-30,,,,,Sin_Ventas,Margen_Medio,1262.58,1037.55,393.95,168.92,0.0,11.27
724,FR-R38B-62,"LL Road Frame - Black, 62",Components,Road Frames,Black,62,2.5,Centimeter,R ,L ,U ,204.6251,337.22,132.59,39.31,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,27.52,0,,2011-05-31,,,,,Sin_Ventas,Margen_Medio,297.46,244.42,92.83,39.79,0.0,11.26
737,FR-R38B-48,"LL Road Frame - Black, 48",Components,Road Frames,Black,48,2.36,Centimeter,R ,L ,U ,204.6251,337.22,132.59,39.31,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,27.52,0,,2011-05-31,,,,,Sin_Ventas,Margen_Medio,297.46,244.42,92.83,39.79,0.0,11.26
720,FR-R92R-52,"HL Road Frame - Red, 52",Components,Road Frames,Red,52,2.2,Centimeter,R ,H ,U ,868.6342,1431.5,562.87,39.32,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,27.52,0,,2011-05-31,,,,,Sin_Ventas,Margen_Medio,1262.58,1037.55,393.95,168.92,0.0,11.27
721,FR-R92R-56,"HL Road Frame - Red, 56",Components,Road Frames,Red,56,2.24,Centimeter,R ,H ,U ,868.6342,1431.5,562.87,39.32,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,27.52,0,,2011-05-31,,,,,Sin_Ventas,Margen_Medio,1262.58,1037.55,393.95,168.92,0.0,11.27
746,FR-M94B-46,"HL Mountain Frame - Black, 46",Components,Mountain Frames,Black,46,2.84,Centimeter,M ,H ,U ,739.041,1349.6,610.56,45.23,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,31.66,0,,2011-05-31,,,,,Sin_Ventas,Margen_Medio,1166.46,922.32,427.42,183.28,0.0,13.04
901,FR-T67Y-54,"LL Touring Frame - Yellow, 54",Components,Touring Frames,Yellow,54,3.14,Centimeter,T ,L ,U ,199.8519,333.42,133.57,40.06,0,0.0,0.0,0,Sin_Stock,Fabricado_Interno,1,375,500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,28.04,0,,2013-05-30,,,,,Sin_Ventas,Margen_Medio,293.34,239.93,93.49,40.08,0.0,11.49
